shopid,itemid,rating_star,cmt
4937640,19377938,5, Fast delivery. This is a repurchase. Fits my aria perfectly. 
4149345,15719000,5, Fast delivery
4937640,51425732,5," Good product quality Fast delivery Excellent service by seller
Haha"
4937640,206979520,0,@tarekmd963 dear you can contact me on chat 
4149345,14479774,5, Good product quality
4937640,19347989,4, Fast delivery
4149345,104058888,5, Fast delivery Good product quality Excellent service by seller
4937640,40486732,5, Good product quality
4937640,112156358,5, Good product quality Fast delivery
4937640,103791317,5, Excellent service by seller
4149345,57201880,2, Poor delivery speed
4937640,104772116,5, Good product quality
4149345,16751778,1,It is spoilt 
4937640,103791317,5, Excellent service by seller
4937640,19379045,4,Does it jobs as a brush cleanser. Value for money. 
4149345,60226276,5, Fast delivery
4937640,18986068,4, Fast delivery. Cant wait to try it! 
4937640,22563846,5, Fast delivery
4149345,14477372,5,Delivery was faster than estimated and I've already tried it and it's good !! 
4937640,51425732,5, Good product quality
4149345,17709350,3,Same speed like usb mini fan 
4149345,17707898,5, Good product quality
4149345,42462744,5, Good product quality Fast delivery Excellent service by seller
4937640,18980338,5, Good product quality Fast delivery Excellent service by seller
4937640,194718064,5, Good product quality! Fast delivery!
4149345,194753553,0,instock?
4149345,106452955,5, Fast delivery
4149345,42089916,5, Good product quality
4937640,19379090,5, Good product quality Good product quality Fast delivery Excellent service by seller
4149345,15720042,4, Good product quality
4149345,318314000,5,"Product came incomplete with missing screws and the product quality is not good as the surface will damage the surface of the cabinet due to uneven gap and sharp edge

Follow up - seller was swift in addressing the faulty delivery items and follow up action. Great customer service"
4937640,19379090,5, Good product quality. Does it jobs as a brush cleanser. Value for money.  Fast delivery
4937640,18985268,5, Good product quality Fast delivery Excellent service by seller
4937640,26495094,5, Fast delivery
4937640,226207333,3,good quality specs but the lens is definitely not reflective
4937640,160382701,5, Excellent service by seller
4937640,127979848,5, Good product quality
4937640,46524199,5, Good product quality
4149345,60226146,5, Good product quality
4149345,122406972,5, Fast delivery
4937640,24095270,5,Fast shipping 
4149345,60228014,5,Thanks 
4937640,26495143,5, Good product quality. Products delivered are packaged well and looks promising!! Very value for money :) 
4149345,13426987,5,Definitely worth buy!!! Fast delivery too thank you seller for the free brush. 
4937640,18984825,5, Fast delivery! Seller was quick to respond to my enquiry as well :) 
4937640,16803914,5,Ive received the item! Thanks so much!!
4149345,14477372,3,"Didn't blend as well, but still works."
4937640,24088131,5,Does it's job as a hair brush. Not of expensive quality. Value for money. Would recommend. 
4937640,238311553,5, Good product quality
4149345,24118966,5, Good product quality  Fast delivery.. i love it!😍😍😍
4149345,369077562,5, Good product quality
4937640,22564123,5, Good product quality Fast delivery Fast delivery Excellent service by seller
4937640,18985848,5, Good product quality
4149345,369077566,5, Good product quality
4149345,14479774,5, Good product quality
4937640,18985972,5, Fast delivery Fast delivery Fast delivery
4149345,14486824,3, Product quality is ok
4937640,17703475,5,Ive received the item! Thanks so much!!
4149345,81547050,5," Good product quality Fast delivery
Good reception. Recommend to buy."
4149345,106452019,5, Excellent service by seller Good product quality
4149345,320841327,5,Delivery will take sometime as it is delivered from china 
4937640,40486884,5, Fast delivery
4937640,24095270,0,"@joannewsh sorry for the trouble, it may be caused by the shipment, if there is any problem, please contact us online~"
4937640,91084253,4,Received product but has yet to try it on. 
4937640,18984937,4, Fast delivery
4937640,18985848,3, Product quality is ok 
4937640,95772322,5, Fast delivery
4149345,79114625,5, Good product quality Fast delivery Excellent service by seller
4149345,19335053,4,"its work
but the on off button cant off always on！"
4937640,46524204,5,I'm totally in love with this cold wax! It is so easy to use and very satisfying as it pull out your little nibble hairs with the reaping sound effect! Item arrived within 10-15 days. GOOD BUY!  Good product quality
4149345,13431842,2,"Been charging it for 8hrs & when using, it states "" PLEASE CHARGE"". Sumtin is either wrong coz i cant seem to ise item for more than 5mins before the batt goes flat again although been charge for hours.. Poor product quality"
4937640,115574611,5,Not yet use. Looks not bad 
4149345,15737299,5, Good product quality
4149345,319400924,5, Good product quality Fast delivery
4937640,26495045,5,"Cute and mini, feels more plastic than spongy (not sure if its good or bad)"
4149345,95360703,5, Excellent service by seller Fast delivery Good product quality
4937640,17704793,5,Ive received the item! Thanks so much!!
4149345,29995203,5, Good product quality
4149345,14477372,5,Prompt in sending my purchase and item received with thanks! 
4149345,86889199,0,Hi
4937640,104771400,5, Fast delivery!  Hope it works well
4149345,15247474,5, Good product quality
4149345,15250083,5, Good product quality Fast delivery Excellent service by seller
4149345,14481902,5,Cheap 
4937640,18979710,3,Bought 5 lipsticks but 2 of them broke. But overall the colours are awesome and the lipstick is just wow.
4937640,18986068,5, Good product quality
4149345,57202036,5, Good product quality
4149345,129568673,5, Good product quality Fast delivery
4937640,24088127,4, Good product quality Fast delivery
4149345,47585084,5, Good product quality
4937640,512235743,5, Excellent service by seller
4937640,24095270,4, Good product quality
4937640,16803914,5, Fast delivery Good product quality Excellent service by seller
4937640,115574611,5, Fast delivery
4937640,18979710,3,Bought 5 lipsticks but 2 of them broke. But overall the colours are awesome and the lipstick is just wow.
4937640,17704985,5,Ive received the item! Thanks so much!!
4149345,104216188,5, Good product quality Fast delivery Excellent service by seller
4149345,13432519,5, Good product quality Fast delivery Excellent service by seller
4937640,24095331,3,Good product but the size is very small
4149345,238809445,5,Super sticky!  Good product quality
4937640,18979710,3,Bought 5 lipsticks but 2 of them broke. But overall the colours are awesome and the lipstick is just wow.
4937640,183517672,5, Good product quality. Small & useful for travel. 
4937640,17704724,5, Good product quality Good product quality Fast delivery Excellent service by seller
4937640,226207333,5, Fast delivery Good value for money Good product quality
4937640,24088127,5,Love this comb it brushes nicely and cheap!
4937640,26495143,5, Excellent service by seller Fast delivery Good product quality
4149345,111879517,4,"Product was good for the price paid. 

The paints were useless,  really. They don't even stick to the plastic material. 
Use your own aryclic paint for better DIY experience. "
4937640,17705850,5,Ive received the item! Thanks so much!!
4937640,26495075,5, Good product quality
4937640,206978484,5, Good product quality. Very good material and no scratches found👍🏻
4149345,29999597,5, Good product quality Fast delivery Excellent service by seller
4149345,237463508,5, Good product quality
4149345,53367451,1,"the camera is terrible. it is definitely not 12MP. its as bad as a webcam photo quality, however the sellers are really nice, i asked for a refund and their address to ship it back, they told me to keep the camera as a gift (although i've no use for it) and gave me a full refund without any issues. "
4937640,160382701,5, Good product quality
4937640,18945556,5,Ive received the item! Thanks so much!!
4937640,225459709,5, Fast delivery
4937640,96340676,5, Good product quality
4937640,35923582,5,Brush is lightweight and of good quality 
4937640,26495147,4, Product quality is ok Fast delivery
4937640,24088186,5, Fast delivery Excellent service by seller
4149345,42089916,5,"Received item in such condition, but glad that seller is responsible to solve the issue.👍🏻"
4937640,24095270,4,leaks at the bottom but still usable
4149345,111820953,5, Fast delivery Good product quality
4149345,49780286,5, Good product quality Fast delivery Excellent service by seller
4937640,18983179,4,"Great tool to learn how to draw brows. Also really affordable. Eyebrow pencil don't seems to be of high quality though, so giving it 4 stars instead of 5. "
4937640,194718064,5, Good product quality. Brush is super soft & it also comes with the brush protector! Value for money. Would recommend. 
4937640,18979710,3,Bought 5 lipsticks but 2 of them broke. But overall the colours are awesome and the lipstick is just wow.
4937640,26495579,5,receive it thank youu...good service!! will purchase it again soonest!!! 
4937640,18983652,5,Ive received the item! Thanks so much!!
4937640,206978872,5, Fast delivery Good product quality Excellent service by seller
4149345,237463508,0,"@lynnramos_27 Dear , it is ready stock now , you can place a order now if you want to buy it , we will ship out soon ,and we will check before we send it , any quality issue happened，we will take responsibility of it, do not worry "
